u68 0.15434774778 0.0264707159812 0.0717598950953 0.0594771091328 0.163451686816 0.129256931687 0.0823802251113 0.100002845055 0.152918129577 0.108468695426 0.0547252788767 0.100017576035 0.0863146904217 0.105682759313 0.0238533913854 0.152148153481 0.0319321844619 0.0328575638574 0.131778825448 0.109675568411 0.0755160853637 0.0826479833663 0.14217325769 0.121935086278 0.0280565500434 0.0456618591742 0.0772052325616 0.086988625088 0.124627797295 0.123518968002 0.104085732163 0.0455812536057 0.0840333118434 0.0332398160291 0.129080796301 0.0988140297276 0.129175872321 0.110619280541 0.156687379025 0.102972674631 0.0152978653885 0.0439270105884 0.138702132589 0.0126042085121 0.0173333060158 0.136356582079 0.0682851453028 0.134869528353 0.0969671834656 0.0413051144747 0.0515929440765 0.0782350634519 0.00866533745244 0.0698916311696 0.0208825240153 0.069252950301 0.161093466153 0.159876719972 0.0277762401945 0.0782090690953 0.059628006289 0.0181510016471 0.15580046916 0.148064785147 0.134858163072 0.0759841720721 0.110199637914 0.0439400364119 0.13987675083 0.0562080862326 0.0558749571376 0.123367901605 0.0657232488482 0.0206629340058 0.0596351292279 0.074017201036 0.0978502610871 0.0717344548643 0.155327143531 0.0412164189406 0.131808762655 0.069013396146 0.0220385429982 0.0264110138164 0.151319597112 0.141423311134 0.0521542945955 0.0344215822137 0.0100371948742 0.00857363634294 0.0846009025454 0.109423780104 0.147359611722 0.166663638726 0.141686972129 0.127492309518 0.0474318528978 0.0166524114065 0.142819233495 0.0195860870078 0.106368491228 0.0398723664019 0.0635849925483 0.0594112362384 0.095840001923 0.123113559907 0.0890165099824 0.0549565463784 0.065135790649 0.0351922470515 0.125055362312 0.0759001870588 0.0458514779606 0.0767223559587 0.031479944228 0.0406983711745 0.0683028399406 0.083344316111 0.053619757433 0.00880985778933 0.156056412504 0.0127338319571 0.0160131061183 0.0796672355031 0.0854237328702 0.127644151009 0.110016520933 0.108957090994 
u86 0.028205835231 0.0846693967297 0.0786995980275 0.136933563464 0.102645117329 0.045983567547 0.0622942472597 0.0679715858408 0.158018119522 0.09651396276 0.109602143 0.0157654559799 0.116052200984 0.114362133236 0.051897634723 0.0498393893957 0.122078480929 0.111898253425 0.0967917964212 0.0398492217458 0.0619695138923 0.0780423518523 0.112665209946 0.0723208147297 0.155200539358 0.154008917555 0.0730307029907 0.0333922631369 0.146540700654 0.0549131472609 0.152235340604 0.135730357554 0.0586881318481 0.0773773340048 0.0459466958845 0.148320928723 0.0418144824039 0.159609093152 0.0352381771258 0.051712240132 0.126707842629 0.0353526539651 0.0638865945228 0.0708622833157 0.140698122024 0.0855542822657 0.113084147925 0.0802489113935 0.0137758269238 0.134137928722 0.0245100217906 0.0634643386393 0.107254637692 0.0472982400229 0.0523525812021 0.135616116693 0.0247390497682 0.0600992233234 0.106025515596 0.0510521854537 0.0186115001387 0.159919956784 0.0821888573643 0.0345929959215 0.063495945495 0.118309657478 0.116688871255 0.103280137198 0.0765935450787 0.0508069479863 0.0527217272408 0.0560970067419 0.112254937534 0.104630635859 0.0152580059204 0.133454956469 0.116817997885 0.0795412876963 0.080528625195 0.135210887426 0.149052876676 0.072499750833 0.144110261148 0.0424310421164 0.0262288696424 0.0685590187524 0.0573222236165 0.151103293898 0.0609643583816 0.109769601949 0.0421352522416 0.110899636131 0.0415169312518 0.137188378374 0.153269029813 0.0151105330878 0.0198537257419 0.0949004586067 0.133426697986 0.157305976493 0.0889110013936 0.0440438658439 0.0594840544757 0.15026404293 0.136973394724 0.0457491386303 0.0354757084725 0.138728945322 0.107020009377 0.140888974632 0.158198670735 0.0973699707544 0.0718655139195 0.101118877194 0.0923064101924 0.13818668673 0.0282850416818 0.0196251983388 0.133964742366 0.0162968650762 0.0451420564502 0.145507201401 0.15726766641 0.125509855047 0.0784537309286 0.146266111254 0.0305529387249 0.106954213097 
u84 0.00909398220639 0.0612097795614 0.14479390723 0.0458014338795 0.0387304214336 0.118730438375 0.134845782435 0.0599072369053 0.107524766733 0.0387869574328 0.0109429419641 0.142379567593 0.116503834814 0.0183907020121 0.025741468778 0.11607071741 0.0300384658865 0.165500187001 0.0473289757377 0.0471565634933 0.0374299290214 0.128574454863 0.0355424499343 0.0624463560643 0.105481841306 0.00562046982685 0.134671981462 0.0666410054835 0.00944844433786 0.0394023279778 0.0107893385249 0.0290694112899 0.060935537382 0.129992157807 0.0120671029367 0.0869247536358 0.127713346331 0.0537401132171 0.0948054094726 0.12319727577 0.113229013468 0.0119467329475 0.0879387818245 0.105543239357 0.143751696243 0.00747785759123 0.0296519939242 0.0644466723517 0.0723229070507 0.0466511259862 0.130623356194 0.106000715616 0.0833220197802 0.0993780209844 0.0612129375055 0.0792917446067 0.159614312218 0.0213283382749 0.157282180014 0.0353488671364 0.0359798133231 0.0288560213354 0.0352093950843 0.0623669945704 0.0675122078672 0.0978445582503 0.109986241864 0.100788317972 0.0800301040805 0.0187784114395 0.0950646120127 0.141747116619 0.0596516159404 0.067494782215 0.137898836943 0.139107165626 0.0956299039243 0.092842092337 0.0849459580623 0.101925739554 0.130416789524 0.0388083604352 0.114090665507 0.0714109041617 0.0288584093001 0.0749278723821 0.140013443647 0.0393097037864 0.0574321702123 0.0777821916427 0.140272686122 0.159501234019 0.159529674567 0.0301615310199 0.0307239499261 0.0129640639341 0.119317205348 0.12487793713 0.0530462029902 0.0677898166901 0.158321770718 0.146582212887 0.0735477504254 0.0744364948289 0.123562134186 0.0247063028611 0.157496524504 0.0793073285162 0.0140874657849 0.0572546702717 0.0442726490853 0.155543848032 0.107989449352 0.140911797424 0.0757230927849 0.00705973518634 0.114626017071 0.149105689959 0.145662851495 0.153697137031 0.0869049884218 0.105708644253 0.0135350307904 0.0141645674192 0.150514513776 0.123779222252 0.013906793275 0.128434256285 
u85 0.0604497466833 0.116912371393 0.030588070501 0.139148435643 0.100207789618 0.0634022275703 0.056203246302 0.0669529917716 0.161346456434 0.0787605429302 0.0157328253236 0.0930032141154 0.0555090140362 0.0580426782525 0.0624102471135 0.0583553535653 0.122079822877 0.136661742498 0.138665593012 0.12815749803 0.0837548551733 0.0754067869771 0.0969794103397 0.0840278383702 0.174803659744 0.0175598827965 0.152669589279 0.050000025054 0.138090712355 0.166639541242 0.135525536067 0.0459445441211 0.123480595132 0.104696033109 0.102285462394 0.141166067895 0.0971276308801 0.06384513602 0.0599217396597 0.0775046783554 0.0683616171291 0.148042382673 0.0973048067163 0.0344816746335 0.131674039825 0.03258903094 0.0281754019102 0.116968597987 0.105744054138 0.0760866518326 0.0475221505337 0.162950342853 0.0926262649362 0.0242989140394 0.140464593354 0.0785277332789 0.0335291894863 0.143158162883 0.0773435594465 0.155254081064 0.0987228689451 0.0886411290049 0.128014256923 0.0998045353139 0.0624925370329 0.0797236213262 0.154269923872 0.108306319783 0.0829825277539 0.0171521889401 0.0809935168054 0.0279254094295 0.0345584390127 0.0466736450937 0.0876444361615 0.0769756229474 0.03934926223 0.158182033177 0.0960955683348 0.111365465237 0.0385547501287 0.15236031126 0.155517618212 0.116235740908 0.121259330382 0.115928369487 0.0643566340813 0.0406868851174 0.0979585475848 0.101109166869 0.102448854038 0.0894952616844 0.168996134456 0.0802814735479 0.0393879347207 0.119489867714 0.052996017847 0.135659040658 0.104200647544 0.122168673611 0.0822310176596 0.094501497015 0.0383263782157 0.106836132195 0.150397251727 0.0805154030434 0.132877199518 0.0441371053679 0.13136877103 0.124796984955 0.159024558013 0.133855448264 0.165569933168 0.0860881876612 0.0911150440003 0.0905093195042 0.0929248103578 0.149707569792 0.113549794098 0.0388276514071 0.0327522355719 0.146935934467 0.173572263532 0.0753288719584 0.0176271008341 0.0972488190948 0.0687648045145 0.119383349389 
u82 0.134768177035 0.160233829463 0.105792203841 0.0847927525904 0.164242018683 0.0756882247628 0.135386490098 0.0178712201481 0.038516533754 0.0507851475066 0.0793234371183 0.0591031976472 0.030074313539 0.104692265148 0.0892427804832 0.0916954019971 0.0964393241476 0.0427326772037 0.0637602392495 0.0757347908777 0.14021156131 0.104937277858 0.0643918236386 0.0136116565279 0.0452601813508 0.0771362717353 0.140566199469 0.1066685682 0.0112236203434 0.148561252685 0.148556480254 0.0359060883232 0.105222941795 0.0488866534534 0.0854425952874 0.0897646611488 0.168562272354 0.151281602888 0.146718757851 0.0521959878575 0.0144628436482 0.0467431068531 0.108658866751 0.0700279008692 0.129920872204 0.0659574779469 0.118283132154 0.0139031365788 0.0190210253637 0.0504908469255 0.0515796284588 0.151219987092 0.120656036873 0.0639940095951 0.0741999000799 0.0750947203341 0.0212481720974 0.0123651708244 0.111683839727 0.0931462118976 0.162801803673 0.149374125323 0.0818344911883 0.0337142875641 0.167870658573 0.0945458355575 0.0351714756844 0.118059824497 0.103934242878 0.115948314931 0.122315110331 0.133582126466 0.113217703822 0.104840339703 0.161098555197 0.0994587076456 0.124232720859 0.109610622759 0.0815424203212 0.127965898402 0.120716318841 0.0198322214705 0.0738000024928 0.0482289125455 0.043434022581 0.111975425044 0.035690963782 0.0424472250132 0.0678125984038 0.0612846465621 0.0601940963606 0.0811145791607 0.0766711623803 0.104374107649 0.160741848428 0.0271723452426 0.0333496294004 0.0121631631767 0.0721056814197 0.0510326051458 0.0389368354455 0.0140615121467 0.157866947697 0.0257723399284 0.103178483974 0.115032600853 0.111278514192 0.0871935201842 0.0296570957515 0.130808244471 0.0359782795506 0.13805739733 0.0755982740753 0.0566983278831 0.0597660815779 0.130918552347 0.0818411516417 0.122816741394 0.10449105438 0.123647735466 0.136352399313 0.14911980353 0.167046365915 0.0796270526396 0.0247750403194 0.154098024297 0.126180968313 0.0112724256359 
u59 0.0389861056945 0.124860223747 0.0194918710927 0.146822974802 0.0299377871728 0.119949115602 0.126051072421 0.0701249881917 0.0642140295639 0.0644449705129 0.0627828342561 0.113425254681 0.0746748394096 0.00822892739179 0.0946691557126 0.0428535602158 0.00794242601878 0.0985330623038 0.0435483875938 0.0454715981207 0.13495931317 0.101762784822 0.133191506725 0.0902934504944 0.158185513596 0.12949353949 0.0310864558378 0.077571744324 0.0664645372187 0.101905229631 0.0410201142178 0.00889125536914 0.0745114884892 0.0779451198475 0.0942287792813 0.055295873607 0.0209941702205 0.108421131377 0.0869333475852 0.122862354818 0.0172238733568 0.157687283479 0.0861186472711 0.0393863493818 0.148471972712 0.0309330787908 0.12221873276 0.0620037390972 0.10546977187 0.0562792541831 0.0111095542977 0.0183110200224 0.121036381019 0.0238402898931 0.0958088428502 0.145028006203 0.145068953006 0.0615901350683 0.0969121525089 0.031812984293 0.0503936381039 0.0167991014967 0.0104458455549 0.0782915207624 0.0946383749309 0.0728752663911 0.13189595641 0.147807804439 0.054928728717 0.105106783853 0.154321085026 0.108823182972 0.139160828267 0.124572204538 0.0232224110214 0.0222479028215 0.074732825024 0.00975938006082 0.128042050208 0.120686964116 0.0962352207134 0.132365259159 0.0723540568629 0.153314999686 0.0933027550196 0.0539823867505 0.13092070061 0.0883289390896 0.0797789847138 0.097371743793 0.0754639590711 0.148682916683 0.105462809445 0.0266880360794 0.044015016154 0.0656518155558 0.0245844310915 0.15147652429 0.0515514398357 0.125831914788 0.0221703876582 0.0909471092905 0.141982097956 0.111723619069 0.0550716617287 0.0563498821745 0.123310022902 0.012582421552 0.148950778192 0.129304063658 0.125857056605 0.0119340362374 0.144647185087 0.00783145878614 0.062206012366 0.0424480232301 0.0920672848338 0.117125486456 0.114537961166 0.12638145857 0.152336067381 0.0230450173538 0.0768063263366 0.04491240236 0.087056186835 0.123275159055 0.0318382060074 0.0846736293121 
u76 0.132800445203 0.125892299759 0.0398589611326 0.109504128534 0.0280044737028 0.0639658778845 0.0887528958127 0.0698861154371 0.155113760825 0.0669555885219 0.154150076779 0.0625815467726 0.113568739973 0.126499208396 0.134156931329 0.0980937013212 0.108345982159 0.140957083378 0.122804738639 0.0880207820051 0.171225569725 0.136563044069 0.095713618588 0.114628727781 0.0839535773339 0.0451010911189 0.0185409686217 0.112566019983 0.0565633173109 0.0648480895105 0.0867746019221 0.0708936079341 0.167875056313 0.122570924365 0.0369708997989 0.163075129337 0.149768369277 0.148922920242 0.0321816562447 0.166225397493 0.108157604541 0.144046390278 0.153074059983 0.121633303383 0.0283668331593 0.0562219892452 0.138915543389 0.0837007222063 0.0796378026094 0.0804076058547 0.0523368820964 0.0883057914681 0.107571826591 0.144160757956 0.0737503000347 0.138928348307 0.140013237545 0.15272756052 0.16118385068 0.0322733752231 0.107044029855 0.0766290223818 0.13620493348 0.0405121923575 0.0304520129362 0.110466424755 0.165651063721 0.115911046977 0.0442562353302 0.0694766592122 0.133470400781 0.160337104735 0.0263467772682 0.160682035314 0.107762994946 0.0953179084877 0.0766587709559 0.0695785299095 0.0676861051407 0.0221553537709 0.0645619244567 0.0372080904183 0.152173325952 0.0967900774706 0.173298565695 0.0485519308942 0.171395487204 0.101690795182 0.123244113447 0.155632911849 0.158488989553 0.0750709824566 0.120716779869 0.0434247456375 0.0556862795072 0.0710686520952 0.0601022406946 0.105255208712 0.166718952636 0.0354500323309 0.161721379998 0.0931058386885 0.138870841651 0.17651312234 0.0377325136493 0.100765651297 0.0299652818789 0.177149066025 0.0657355258263 0.122970120237 0.0900276770846 0.0756865220768 0.0368283907763 0.0865501894024 0.0477449499915 0.161504890203 0.0747581611698 0.028359465462 0.0733264859141 0.0976188153497 0.0779698548384 0.169726487677 0.0731378144303 0.169112611915 0.0324377771782 0.124526480594 0.150157685638 0.118582880831 
u60 0.0797897296133 0.116965018726 0.0495191446512 0.0821674862403 0.0531239583889 0.0970344514481 0.0518956320472 0.136939595527 0.0763962042255 0.0762034560602 0.0766731362234 0.0368449641076 0.0572475996525 0.0196578332399 0.0356800453414 0.154762164403 0.0651116906849 0.093823549157 0.0723768122418 0.117538624492 0.149299599072 0.128815270812 0.0984458055441 0.0242964425154 0.0710269555604 0.103014530242 0.065909224459 0.019130261361 0.0693914265912 0.0451720229153 0.135104706686 0.139580628908 0.117508828527 0.0800646472576 0.117538099424 0.139128158536 0.0873043316961 0.0821232106689 0.117604468295 0.137470056437 0.125099997443 0.0737041597432 0.0806737065168 0.0864014578514 0.00882326879992 0.0608726517835 0.13315151956 0.105622836749 0.118424865134 0.148762834963 0.0204119046525 0.0194183213595 0.100764687091 0.0515543252202 0.115534943397 0.008416343693 0.0194245774323 0.0680513304685 0.148129934742 0.141330368028 0.0261158556847 0.100769060667 0.0907221828519 0.0266806254586 0.0198881415473 0.156318817628 0.0269962925369 0.0680210413785 0.0299610867006 0.0277279448253 0.148778490926 0.0150012111029 0.157688781154 0.0851694484747 0.056213486835 0.0145233376682 0.0305921025945 0.150848244053 0.123769470555 0.122704151992 0.0874765008259 0.0132617195373 0.0370700090628 0.100024368872 0.0447269985074 0.0727910759692 0.028375341265 0.07539649172 0.119039549315 0.133222826948 0.127962055943 0.136661222291 0.156249393786 0.030460653093 0.136439260194 0.121040449496 0.0266695600522 0.096759797621 0.0722825311942 0.0434240662891 0.140843508515 0.131787533007 0.0952000406067 0.0700928030451 0.1555954785 0.133700357442 0.0367876435089 0.0609862038671 0.127827261499 0.148218162746 0.0936882124121 0.14092709303 0.145503682997 0.0797830642094 0.0753294186762 0.120260345021 0.0363674661335 0.0252625087253 0.0619776445413 0.0288148302814 0.125453980407 0.046370480163 0.0548747805787 0.0912899606719 0.0440224215799 0.0853046312545 0.0728318403908 0.104890128302 
u61 0.0864869706287 0.133501372707 0.0218214391016 0.104352583278 0.0766709886267 0.122793578706 0.140957251804 0.0837569687726 0.0763305809628 0.0192078464336 0.125313606651 0.124277884531 0.0113159163659 0.134412316217 0.0307123870597 0.0474798299195 0.0703914108335 0.0188277178691 0.0563007637518 0.139873666922 0.0376925074482 0.0530483439928 0.162340479028 0.137743946497 0.0158388592131 0.141544787041 0.09675999925 0.0816319172956 0.0626823292642 0.101752900941 0.10637159962 0.103942346711 0.0467035859635 0.0656183083249 0.0550566456375 0.0178072526939 0.130086950486 0.123722437606 0.0818389963585 0.0277398308736 0.107979672143 0.071731304354 0.139361838151 0.0239159060347 0.0945763692023 0.0178540434197 0.0994365757258 0.123962972087 0.083014765602 0.161023995254 0.0469626884771 0.111183525898 0.136772003838 0.101571727321 0.150594408549 0.154223933889 0.0953538808422 0.145920725467 0.0110190566069 0.141908685956 0.137652272611 0.0148655174215 0.0653155918081 0.15051287578 0.14186643617 0.112302203227 0.0347411962661 0.111883457432 0.00629595952006 0.0970669096894 0.0376764197875 0.0870079663661 0.155436444645 0.0304626549268 0.107742351287 0.142925520605 0.0224934355029 0.0138021366907 0.12706064359 0.124686572278 0.130587926716 0.0477744306194 0.153601148352 0.0318237329531 0.102031287396 0.0457535673802 0.0532038662401 0.068770548903 0.0603598068 0.0377576651335 0.134669513897 0.0722579344042 0.0275335121759 0.0957939834084 0.0600146403921 0.0688735733549 0.0890604177029 0.1430867323 0.0362634188672 0.154063317813 0.0650756466972 0.0909512498123 0.0464955349698 0.132354783747 0.133104259669 0.0680512860264 0.100516667682 0.0937186380561 0.0287182423187 0.120048551024 0.0894882322885 0.107664670333 0.0658305788416 0.0731737866719 0.109190569107 0.0549102236622 0.0121546679397 0.0710633303576 0.118345255724 0.0309334736838 0.0161286866477 0.0601688541747 0.102802576245 0.1562972207 0.0402932555943 0.0201496601683 0.0473458280644 0.0394076056757 
u63 0.11257163238 0.123211017127 0.0670294692595 0.107659128988 0.0917141442524 0.0361927953648 0.0092183131742 0.0252645956029 0.0525880087341 0.0758684797518 0.0698391384827 0.156361219468 0.0628490051341 0.105974842903 0.102926833295 0.0600526731623 0.0296484506035 0.0710057672941 0.159873709295 0.110529886942 0.0491207176133 0.0153101251132 0.0491305567983 0.049669593357 0.0102145838351 0.156552368558 0.143458339515 0.0828723494267 0.103332633019 0.0472539701177 0.0308672665792 0.103342552798 0.079277202916 0.0302098942681 0.0262107493861 0.156079087506 0.157726564217 0.0923678708268 0.0973232467805 0.104666717204 0.0572868181424 0.0556328375427 0.0237800037755 0.060650524925 0.131265507182 0.130779201751 0.0260543386592 0.0657050282778 0.158054866911 0.0907715151306 0.0753740774959 0.0735721657297 0.142996010116 0.0269779001752 0.0863861272599 0.042914808525 0.0482008334594 0.159791547224 0.0163554166686 0.140723965784 0.1227306466 0.144395931622 0.0464198001412 0.012694811598 0.0271327265314 0.0682683500492 0.151867234269 0.0915430140481 0.105968979418 0.113269836517 0.138598996622 0.0886903802716 0.0303771415174 0.161052655685 0.0786190377117 0.0542020724005 0.12075333853 0.158058143887 0.0530225778673 0.141108379001 0.0640044799438 0.13348830031 0.0251270988225 0.100410240178 0.0658836264012 0.103915976431 0.0676839008633 0.0629487178113 0.0507485768391 0.049849826014 0.0371024815254 0.0110488125884 0.0164250585804 0.141577816612 0.0510120201292 0.0915594096063 0.0141318090326 0.0650879442525 0.0208476035314 0.144925010045 0.0653947917768 0.0943218398813 0.0876308737113 0.0690318958305 0.109927705159 0.138968501981 0.0930216727033 0.143254435904 0.0481802761151 0.0918293261769 0.0548455640189 0.164161338833 0.100081703097 0.123491671804 0.0296610816053 0.0370149046613 0.130157512138 0.0549745098538 0.151558783291 0.103110984386 0.162537655478 0.0922390154095 0.0671732936715 0.0930144585098 0.117444331476 0.0852225259618 0.122203489569 0.117878499678 
