u0	i1	0.186381298755426
u1	i0	0.0014340960822874
u1	i1	0.065698227769719
u1	i2	0.01175514439864
u1	i4	0.0525089872887915
u3	i0	0.0281964634309092
u3	i1	0.258804258431544
u3	i2	0.0179853741045622
u3	i3	0.0077973503971939
u3	i4	0.0007298912003392
u3	i5	0.204002671057569
u3	i6	9.25082409705374e-05
u4	i1	0.0567645979732737
u6	i0	0.151255663570736
u6	i1	0.947918376448217
u6	i2	0.278416956490769
u6	i3	0.0005574533055432
u6	i4	0.34995679736882
u6	i5	0.129576923910721
u6	i6	0.0381545818016271
u7	i0	0.0191597620383369
u7	i1	0.454566329907509
u7	i2	0.0582357109988681
u7	i3	0.0259135556442053
u7	i4	0.170552799507483
u7	i5	0.0496929125089563
u7	i6	0.131011589209659
u8	i1	0.0254176544249595
u9	i1	0.935132100327585
u9	i2	0.570032636703985
u9	i6	0.365099463623601
u10	i1	0.158597902142466
u11	i1	0.0173464642922422
u12	i1	0.116147380337399
u12	i2	0.0057523405213276
u12	i3	0.0007518894127484
u12	i4	0.109643150403323
u13	i0	0.0727288066619686
u13	i1	1.36291451201477
u13	i2	0.137740568331828
u13	i3	0.0131760478804181
u13	i4	0.702201466982958
u13	i5	0.366869807743844
u13	i6	0.070222628063245
u14	i1	0.0609733620523323
u18	i1	0.688382361354313
u18	i2	0.052055839690187
u18	i5	0.633408237935874
u18	i6	0.0029182837282519
u21	i0	0.0034232030060433
u21	i1	1.01806292548508
u21	i2	0.476846384293084
u21	i3	0.156554524332365
u21	i4	0.0015282381867798
u21	i6	0.379710575666814
u23	i0	0.0856184125704673
u23	i1	0.586746791064004
u23	i2	0.0621585665031495
u23	i4	0.0827611236263709
u23	i5	0.186826594642934
u23	i6	0.169382093721082
u24	i0	0.0574147232011579
u24	i1	0.0887354384382915
u24	i2	0.0220993024112167
u24	i4	0.0092214128259168
u25	i1	0.696856865360917
u26	i1	0.585014079370904
u27	i0	0.117818779058412
u27	i1	0.446315717725582
u27	i2	0.102343548262361
u27	i3	0.0008348374564
u27	i4	0.0685984981052637
u27	i5	0.0451900176038107
u27	i6	0.111530168317597
u30	i1	0.137863392885619
u31	i1	0.223473871634698
u32	i0	0.120865917150834
u32	i1	0.61014291103901
u32	i2	0.329448426771297
u32	i3	0.014533464121331
u32	i4	0.0276006941824493
u32	i5	0.0781235946578133
u32	i6	0.0395705123368294
u33	i1	0.262618902823834
u33	i4	0.0143429220548244
u33	i5	0.24827598076901
u34	i0	0.284598848626456
u34	i1	1.06188414194414
u34	i2	0.0542827202385034
u34	i3	0.0219984232929247
u34	i4	0.0269687783465562
u34	i5	0.314328935336141
u34	i6	0.359706436103555
u35	i0	0.212046952172081
u35	i1	0.464171333533552
u35	i2	0.120080861513302
u35	i3	0.0368974820370842
u35	i4	0.0626903867169065
u35	i5	0.0251367251087113
u35	i6	0.007369401337092
u36	i0	0.0185526979729509
u36	i2	0.0175060154206511
u36	i4	0.0257906010875159
u36	i5	0.0110611161035875
u36	i6	0.0088373175342156
u37	i1	0.106284647887324
u38	i0	0.0123929668142905
u38	i1	0.152256449432712
u38	i2	0.0442605957653232
u38	i5	0.0956028868530982
u40	i0	0.123202896215776
u40	i1	0.683352096419484
u40	i2	0.0209494803281886
u40	i3	0.0967666472302044
u40	i4	0.200516454569805
u40	i5	0.15512591385873
u40	i6	0.0857931099154389
u41	i0	0.0014411400740398
u41	i4	0.0018823468649976
u43	i0	0.0430165734640908
u43	i1	0.251816121065071
u43	i2	0.0666998554836465
u43	i3	0.0352832568862767
u43	i4	0.0782998303503676
u43	i5	0.0285166048806894
u44	i0	0.085079066781718
u44	i1	1.02313508685833
u44	i2	0.087497935820892
u44	i3	0.0325151818919742
u44	i4	0.0788458273346156
u44	i5	0.52517368177452
u44	i6	0.214023393254612
u45	i0	0.181531381826039
u45	i1	0.619134465095181
u45	i2	0.0819300926825486
u45	i4	0.0067471841032687
u45	i5	0.284024321299502
u45	i6	0.0649014851838229
u46	i0	0.0482334334211236
u46	i1	0.569475615129995
u46	i2	0.0428020482129376
u46	i3	0.0329982271138849
u46	i4	0.126322405659572
u46	i5	0.173326091486389
u46	i6	0.145793409236088
u47	i0	0.0062024595571443
u47	i1	1.47787695447959
u47	i4	0.644491933983276
u47	i5	0.658588432976786
u47	i6	0.168594127962379
u48	i0	0.0719366039949994
u48	i1	0.274459233125931
u48	i2	0.0527836939134228
u48	i3	0.0019551774066612
u48	i4	0.033742702883085
u48	i5	0.065335514914452
u48	i6	0.0487055400133101
u50	i0	0.073687828586113
u50	i1	1.15842935066812
u50	i2	0.0772062261710263
u50	i3	0.0019852069706541
u50	i4	0.217144992614725
u50	i5	0.243151203930294
u50	i6	0.545253892395307
u51	i0	0.160152977151347
u51	i1	0.616372354988406
u51	i2	0.0458571676948352
u51	i3	0.003754854603357
u51	i5	0.406607355538868
u52	i1	0.225889457546246
u54	i0	0.139706259554516
u54	i1	0.579156022038228
u54	i2	0.0284911816307058
u54	i3	0.007304010588199
u54	i4	0.0344998820113474
u54	i5	0.0138616147003601
u54	i6	0.355292560558958
u55	i0	0.0057515083766187
u55	i1	0.570978905638403
u55	i2	0.0479587396952507
u55	i3	0.000177105455199
u55	i4	0.0068516541965692
u55	i5	0.444224187020518
u55	i6	0.0660124857109688
u56	i0	0.135245906676023
u56	i1	0.899775470902774
u56	i2	0.0299249234671619
u56	i3	0.0881156884022795
u56	i4	0.0470073233108395
u56	i5	0.592415168679481
u56	i6	0.0070664603669889
u57	i0	0.0697303916005092
u57	i1	0.137805361297047
u57	i4	0.0015814224370793
u57	i5	0.066493547259458
u58	i0	0.0202000304156947
u58	i1	1.15897674510048
u58	i2	0.0482063702954698
u58	i3	0.004953633413009
u58	i4	0.0506735495828829
u58	i5	0.471732389688655
u58	i6	0.563268596219318
u59	i1	0.155570175135501
u60	i1	0.0508525939895901
u60	i2	0.0508525939895901
u62	i1	1.56999807386526
u66	i0	0.148087318502398
u66	i1	0.166182673062237
u66	i2	0.0023958432120271
u66	i3	0.0016720989083939
u66	i4	0.0140256654704088
u67	i0	0.0210850335391358
u67	i1	0.67957838063724
u67	i2	0.0961848497237179
u67	i3	0.0040950446741
u67	i4	0.157716389656163
u67	i5	0.341468285678786
u67	i6	0.0590287773653372
u68	i1	0.0351262110500131
u70	i0	0.0647188590892068
u70	i1	0.608524027303568
u70	i2	0.124560909535746
u70	i3	0.0067794200862189
u70	i4	0.0784171147553531
u70	i5	0.320117109014715
u70	i6	0.0139306148223273
u71	i0	0.108171899711788
u71	i1	0.811598333346714
u71	i2	0.0309065437817615
u71	i3	0.0024004303112531
u71	i4	0.139056365957242
u71	i5	0.176586170631257
u71	i6	0.354476922953412
u75	i0	0.210259209610491
u75	i1	1.48448715550485
u75	i2	0.0202031675321385
u75	i3	0.000502793762112
u75	i4	0.0917141530616198
u75	i5	0.745791701914604
u75	i6	0.416016129623889
u76	i0	0.404320175517525
u76	i1	2.45325754665201
u76	i2	2.04893737113448
u77	i1	0.541547000219353
u78	i1	0.207865184750079
u78	i2	0.207865184750079
u79	i1	0.433617705480162
u79	i2	0.026220835680383
u79	i4	0.366267616118264
u79	i6	0.041129253681515
u81	i1	0.0106727453021546
u82	i0	0.226121225028048
u82	i1	0.437912283833549
u82	i2	0.2117910588055
u83	i1	0.272979873565424
u83	i2	0.272979873565424
u84	i1	0.0896803729289149
u85	i0	0.092322353922211
u85	i1	1.42340222764906
u85	i2	0.0175710286497111
u85	i3	0.0134016320209661
u85	i4	0.238995771040562
u85	i5	0.58624694740604
u85	i6	0.474864494609566
u86	i1	1.03406562385839
u87	i1	0.0753144004539612
u89	i0	0.0386524003013232
u89	i1	0.831854417358048
u89	i2	0.0856784260386002
u89	i3	0.0371878118220308
u89	i4	0.114015029224908
u89	i5	0.18839065286897
u89	i6	0.367930097102216
u91	i0	0.345397035809534
u91	i1	3.38540678226344
u91	i2	0.968224463303398
u91	i5	2.0717852831505
u92	i1	0.312351374457916
u92	i2	0.0355288225427208
u92	i5	0.0771972848632261
u92	i6	0.199625267051969
u95	i0	0.0201958317813437
u95	i1	0.621503932635681
u95	i2	0.116698715472637
u95	i3	0.0367042880262209
u95	i4	0.0766635176908123
u95	i5	0.0944838848832913
u95	i6	0.276757694781376
u96	i0	0.0856219774555528
u96	i1	0.595454474535939
u96	i2	0.0453812891605323
u96	i3	0.0489298986383995
u96	i4	0.0311816505512451
u96	i5	0.233612456711414
u96	i6	0.150727202018795
u98	i0	0.0002090476104439
u98	i1	0.794127076160076
u98	i2	0.0123039450718444
u98	i4	0.32942917011533
u98	i5	0.334147673322494
u98	i6	0.118037240039964
u99	i0	0.0276747851451727
u99	i1	0.0811318411026319
u99	i2	0.0496368542715045
u99	i3	0.0008141656517271
u99	i4	0.0003071130042262
u99	i5	0.0026989230300012
u100	i1	1.14107733002012
u104	i0	0.643602441411324
u104	i1	1.53513249760785
u104	i4	0.0247265843625778
u104	i5	0.829233966282803
u106	i0	0.0513204440027377
u106	i1	0.801684283949873
u106	i2	0.0981554953598934
u106	i3	0.0377711754849233
u106	i4	0.0355474906188295
u106	i5	0.454878602015477
u106	i6	0.124011076468012
u107	i0	0.0648824739199983
u107	i1	0.981596526563604
u107	i2	0.0494098453002854
u107	i3	0.0462797136646986
