u2	i0	0.65
u2	i4	0.65
u3	i0	2.12
u3	i1	1.9
u3	i4	0.22
u5	i0	2.02
u5	i1	1.38
u5	i2	0.02
u5	i4	0.62
u6	i0	2.55
u6	i1	1.58
u6	i2	0.03
u6	i4	0.94
u7	i0	0.95
u7	i4	0.95
u8	i0	0.07
u8	i4	0.07
u9	i0	2.28
u9	i1	1.3
u9	i2	0.16
u9	i3	0.05
u9	i4	0.76
u10	i0	0.21
u10	i4	0.21
u12	i0	2.21
u12	i1	2.17
u12	i4	0.04
u15	i0	2.79
u15	i1	2.41
u15	i2	0.05
u15	i3	0.06
u15	i4	0.26
u17	i0	0.21
u17	i2	0.21
u19	i0	0.73
u19	i1	0.68
u19	i4	0.06
u23	i0	1.02
u23	i1	0.27
u23	i2	0.13
u23	i3	0.27
u23	i4	0.35
u25	i0	1.32
u25	i1	0.64
u25	i3	0.08
u25	i4	0.61
u28	i1	1.81
u28	i4	0.56
u29	i0	0.13
u29	i3	0.08
u29	i4	0.04
u30	i0	3.73
u30	i1	2.64
u30	i2	0.01
u30	i3	0.01
u30	i4	1.07
u31	i0	3.09
u31	i1	1.79
u31	i4	1.3
u32	i0	2.56
u32	i1	2.21
u32	i2	0.06
u32	i3	0.04
u32	i4	0.25
u33	i0	4.81
u33	i1	2.24
u33	i2	0.2
u33	i3	0.1
u33	i4	2.28
u35	i0	0.18
u35	i4	0.18
u36	i0	0.27
u36	i1	0.27
u39	i0	2.2
u39	i1	1.79
u39	i2	0.26
u39	i3	0.07
u39	i4	0.08
u40	i0	0.47
u40	i1	0.41
u40	i4	0.07
u42	i0	2.96
u42	i1	1.73
u42	i2	0.06
u42	i3	0.01
u42	i4	1.16
u43	i0	2.26
u43	i1	1.57
u43	i2	0.36
u43	i4	0.33
u45	i0	2.37
u45	i1	1.98
u45	i2	0.01
u45	i4	0.37
u46	i0	2.18
u46	i1	2.18
u47	i0	1.97
u47	i1	1.15
u47	i4	0.82
u49	i0	0.55
u49	i2	0.09
u49	i4	0.46
u51	i0	2.95
u51	i1	2.14
u51	i2	0.13
u51	i3	0.09
u51	i4	0.58
u52	i0	2.87
u52	i1	1.19
u52	i2	0.3
u52	i4	1.38
u53	i0	2.42
u53	i1	1.22
u53	i2	0.03
u53	i4	1.18
u55	i0	2.88
u55	i1	2.27
u55	i2	0.05
u55	i4	0.56
u56	i0	0.38
u56	i4	0.38
u57	i0	1.63
u57	i1	0.98
u57	i2	0.01
u57	i4	0.64
u59	i0	2.67
u59	i1	1.71
u59	i4	0.95
u60	i0	2.46
u60	i1	1.92
u60	i4	0.54
u62	i0	0.55
u62	i4	0.55
u63	i0	2.27
u63	i1	1.84
u63	i2	0.05
u63	i3	0.09
u63	i4	0.28
u64	i0	1.83
u64	i1	1.64
u64	i2	0.07
u64	i3	0.02
u64	i4	0.09
u65	i0	2.63
u65	i1	2.5
u65	i4	0.13
u67	i0	0.3
u67	i4	0.3
u69	i0	0.99
u69	i1	0.46
u69	i3	0.43
u69	i4	0.1
u70	i0	3.18
u70	i1	1.24
u70	i2	0.22
u70	i4	1.72
u72	i0	0.77
u72	i2	0.06
u72	i3	0.02
u72	i4	0.69
u73	i4	0.23
u74	i1	0.8
u74	i4	0.78
u75	i0	2.96
u75	i1	2.79
u75	i4	0.17
u76	i0	1.8
u76	i1	1.58
u76	i3	0.01
u76	i4	0.21
u79	i0	3.69
u79	i1	1.88
u79	i2	0.25
u79	i3	0.32
u79	i4	1.25
u81	i0	1.57
u81	i1	1.55
u81	i4	0.02
u82	i0	0.31
u82	i1	0.26
u82	i3	0.01
u82	i4	0.03
u85	i0	2.8
u85	i1	1.3
u85	i2	0.09
u85	i4	1.41
u87	i0	0.55
u87	i1	0.47
u87	i4	0.08
u88	i0	0.01
u88	i4	0.01
u89	i0	1.18
u89	i1	1.09
u89	i3	0.05
u89	i4	0.04
u90	i0	0.9
u90	i1	0.88
u90	i4	0.02
u91	i0	0.479539915764802
u91	i1	0.264102308303018
u91	i3	0.0135259873026404
u91	i4	0.201911620159144
u92	i0	2.59
u92	i1	2.23
u92	i2	0.1
u92	i3	0.03
u92	i4	0.23
u93	i0	2.79
u93	i1	1.94
u93	i3	0.01
u93	i4	0.85
u94	i0	1.94
u94	i1	1.79
u94	i2	0.01
u94	i4	0.15
u95	i0	0.68
u95	i1	0.31
u95	i4	0.37
u96	i0	0.15
u96	i1	0.15
u99	i0	2.91
u99	i1	2.39
u99	i2	0.16
u99	i3	0.06
u99	i4	0.3
u102	i0	2.4
u102	i1	1.94
u102	i2	0.26
u102	i3	0.01
u102	i4	0.19
u103	i0	3.01
u103	i1	2.28
u103	i2	0.22
u103	i3	0.08
u103	i4	0.43
u105	i0	1.86
u105	i1	1.39
u105	i4	0.46
u108	i0	0.4
u108	i1	0.1
u108	i4	0.3
u109	i0	2.59
u109	i1	2.14
u109	i2	0.07
u109	i3	0.01
u109	i4	0.38
u112	i0	1.99
u112	i1	1.99
u113	i0	0.21
u113	i4	0.21
u114	i0	1.39
u114	i1	0.57
u114	i2	0.03
u114	i4	0.78
u115	i0	3.1
u115	i1	2.58
u115	i4	0.52
u116	i0	2.6
u116	i1	2.2
u116	i2	0.06
u116	i4	0.35
u117	i1	0.5
u117	i4	0.04
u118	i0	2.18
u118	i1	1.68
u118	i2	0.05
u118	i3	0.02
u118	i4	0.41
u119	i0	0.82865690234228
u119	i1	0.525572541185327
u119	i4	0.303084361156953
u121	i0	1.93
u121	i1	1.93
u122	i0	0.37
u122	i1	0.37
