u2	i0	0.19
u2	i4	0.19
u3	i0	2.35
u3	i1	2.2
u3	i4	0.16
u5	i0	2.41
u5	i1	1.66
u5	i2	0.02
u5	i4	0.74
u6	i0	2.77
u6	i1	1.68
u6	i2	0.04
u6	i4	1.04
u7	i0	0.9
u7	i4	0.9
u9	i0	2.47
u9	i1	1.34
u9	i2	0.15
u9	i3	0.14
u9	i4	0.83
u10	i0	0.18
u10	i4	0.18
u12	i0	2.34
u12	i1	2.31
u12	i4	0.03
u15	i0	2.36
u15	i1	2.09
u15	i2	0.09
u15	i4	0.17
u17	i0	0.14
u17	i2	0.14
u19	i0	0.81
u19	i1	0.79
u19	i4	0.01
u23	i0	0.7
u23	i1	0.25
u23	i2	0.08
u23	i3	0.06
u23	i4	0.31
u25	i0	0.96
u25	i1	0.57
u25	i3	0.09
u25	i4	0.3
u28	i1	1.94
u28	i4	0.48
u29	i0	0.19
u29	i3	0.12
u29	i4	0.06
u30	i0	4.08
u30	i1	3.2
u30	i3	0.05
u30	i4	0.83
u31	i0	2.71
u31	i1	0.91
u31	i4	1.8
u32	i0	2.44
u32	i1	2.04
u32	i2	0.08
u32	i3	0.04
u32	i4	0.28
u33	i0	5.09
u33	i1	2.86
u33	i2	0.23
u33	i3	0.12
u33	i4	1.88
u35	i0	0.24
u35	i4	0.24
u36	i0	0.12
u36	i1	0.12
u39	i0	1.99
u39	i1	1.49
u39	i2	0.21
u39	i3	0.09
u39	i4	0.2
u40	i0	0.6
u40	i1	0.54
u40	i4	0.06
u42	i0	2.89
u42	i1	1.92
u42	i2	0.05
u42	i3	0.01
u42	i4	0.91
u43	i0	2.29
u43	i1	1.71
u43	i2	0.37
u43	i3	0.02
u43	i4	0.19
u45	i0	2.5
u45	i1	2.13
u45	i2	0.02
u45	i4	0.35
u46	i0	2.21
u46	i1	2.21
u47	i0	2.27
u47	i1	1.37
u47	i4	0.91
u49	i0	1.59
u49	i2	0.24
u49	i4	1.35
u51	i0	2.61
u51	i1	2.3
u51	i2	0.12
u51	i3	0.08
u51	i4	0.11
u52	i0	2.55
u52	i1	0.86
u52	i2	0.18
u52	i4	1.5
u53	i0	2.27
u53	i1	1.23
u53	i2	0.02
u53	i4	1.02
u55	i0	2.94
u55	i1	2.34
u55	i2	0.05
u55	i4	0.55
u56	i0	0.51
u56	i4	0.51
u57	i0	1.68
u57	i1	1.0
u57	i2	0.01
u57	i4	0.66
u59	i0	3.67
u59	i1	2.5
u59	i4	1.18
u60	i0	2.43
u60	i1	1.81
u60	i4	0.62
u62	i0	0.5
u62	i4	0.5
u63	i0	2.33
u63	i1	1.71
u63	i2	0.09
u63	i3	0.19
u63	i4	0.34
u64	i0	2.92
u64	i1	2.0
u64	i2	0.08
u64	i3	0.11
u64	i4	0.73
u65	i0	2.67
u65	i1	2.54
u65	i4	0.13
u67	i0	0.56
u67	i4	0.56
u69	i0	1.73
u69	i1	1.11
u69	i3	0.48
u69	i4	0.14
u70	i0	3.18
u70	i1	1.3
u70	i4	1.89
u73	i0	1.74
u73	i1	1.51
u73	i4	0.23
u76	i0	2.22
u76	i1	1.98
u76	i3	0.01
u76	i4	0.23
u79	i0	3.34
u79	i1	1.66
u79	i2	0.26
u79	i3	0.3
u79	i4	1.13
u81	i0	1.91
u81	i1	1.88
u81	i4	0.03
u82	i0	0.38
u82	i1	0.35
u82	i3	0.01
u82	i4	0.03
u85	i0	3.06
u85	i1	1.64
u85	i2	0.09
u85	i4	1.33
u87	i0	0.98
u87	i1	0.89
u87	i4	0.09
u88	i0	0.02
u88	i4	0.02
u89	i0	0.91
u89	i1	0.88
u89	i3	0.04
u90	i0	1.62
u90	i1	1.61
u90	i4	0.02
u92	i0	2.4
u92	i1	2.0
u92	i2	0.13
u92	i3	0.04
u92	i4	0.24
u93	i0	2.99
u93	i1	2.03
u93	i4	0.96
u94	i0	1.72
u94	i1	1.51
u94	i3	0.14
u94	i4	0.07
u95	i0	1.05
u95	i1	0.63
u95	i4	0.42
u102	i0	2.36
u102	i1	1.86
u102	i2	0.27
u102	i4	0.22
u103	i0	3.26
u103	i1	2.64
u103	i2	0.21
u103	i3	0.06
u103	i4	0.35
u105	i0	1.88
u105	i1	1.43
u105	i4	0.46
u108	i0	0.22
u108	i1	0.11
u108	i4	0.1
u109	i0	2.71
u109	i1	2.29
u109	i2	0.1
u109	i3	0.01
u109	i4	0.31
u112	i0	0.74
u112	i1	0.74
u113	i0	0.38
u113	i4	0.38
u114	i0	1.74
u114	i1	0.83
u114	i2	0.05
u114	i4	0.86
u115	i0	3.45
u115	i1	3.07
u115	i4	0.38
u116	i0	2.26
u116	i1	2.05
u116	i4	0.21
u117	i1	0.68
u117	i4	0.11
u118	i0	2.46
u118	i1	1.95
u118	i2	0.05
u118	i3	0.02
u118	i4	0.44
u119	i0	0.916104391029454
u119	i1	0.600955247916114
u119	i4	0.31514914311334
u121	i0	3.85
u121	i1	3.85
