u2	i0	0.71
u2	i4	0.71
u3	i0	2.34
u3	i1	2.11
u3	i4	0.22
u5	i0	2.08
u5	i1	1.44
u5	i2	0.02
u5	i4	0.62
u6	i0	2.7
u6	i1	1.71
u6	i2	0.02
u6	i3	0.01
u6	i4	0.97
u7	i0	0.89
u7	i4	0.89
u9	i0	2.53
u9	i1	1.44
u9	i2	0.2
u9	i3	0.07
u9	i4	0.82
u10	i0	0.21
u10	i4	0.21
u12	i0	2.48
u12	i1	2.44
u12	i4	0.04
u15	i0	2.98
u15	i1	2.62
u15	i2	0.09
u15	i3	0.06
u15	i4	0.23
u17	i0	0.21
u17	i2	0.21
u19	i0	0.74
u19	i1	0.67
u19	i4	0.07
u23	i0	1.03
u23	i1	0.27
u23	i2	0.13
u23	i3	0.28
u23	i4	0.34
u25	i0	1.27
u25	i1	0.66
u25	i3	0.1
u25	i4	0.51
u28	i1	1.8
u28	i4	0.59
u29	i0	0.13
u29	i3	0.09
u29	i4	0.05
u30	i0	3.82
u30	i1	2.74
u30	i2	0.01
u30	i3	0.01
u30	i4	1.06
u31	i0	3.32
u31	i1	1.88
u31	i4	1.43
u32	i0	2.66
u32	i1	2.3
u32	i2	0.07
u32	i3	0.04
u32	i4	0.25
u33	i0	5.06
u33	i1	2.52
u33	i2	0.2
u33	i3	0.11
u33	i4	2.23
u35	i0	0.21
u35	i4	0.21
u36	i0	0.15
u36	i1	0.15
u39	i0	2.28
u39	i1	1.9
u39	i2	0.22
u39	i3	0.07
u39	i4	0.08
u40	i0	0.39
u40	i1	0.36
u40	i4	0.03
u42	i0	3.02
u42	i1	1.78
u42	i2	0.05
u42	i3	0.01
u42	i4	1.17
u43	i0	2.31
u43	i1	1.61
u43	i2	0.37
u43	i3	0.01
u43	i4	0.32
u45	i0	2.44
u45	i1	2.05
u45	i2	0.01
u45	i4	0.38
u46	i0	4.14
u46	i1	4.14
u47	i0	2.11
u47	i1	1.26
u47	i4	0.85
u49	i0	1.61
u49	i2	0.29
u49	i4	1.32
u51	i0	2.8
u51	i1	2.06
u51	i2	0.12
u51	i3	0.09
u51	i4	0.53
u52	i0	3.16
u52	i1	0.98
u52	i2	0.29
u52	i4	1.89
u53	i0	2.48
u53	i1	1.3
u53	i2	0.03
u53	i4	1.15
u55	i0	2.91
u55	i1	2.3
u55	i2	0.05
u55	i4	0.56
u56	i0	0.41
u56	i4	0.41
u57	i0	1.66
u57	i1	0.99
u57	i2	0.01
u57	i4	0.66
u59	i0	3.32
u59	i1	2.16
u59	i4	1.16
u60	i0	2.55
u60	i1	2.06
u60	i4	0.49
u62	i0	0.51
u62	i4	0.51
u63	i0	2.58
u63	i1	2.11
u63	i2	0.06
u63	i3	0.11
u63	i4	0.29
u64	i0	2.33
u64	i1	1.74
u64	i2	0.09
u64	i3	0.03
u64	i4	0.48
u65	i0	2.97
u65	i1	2.84
u65	i4	0.13
u67	i0	0.4
u67	i4	0.4
u69	i0	1.2
u69	i1	0.8
u69	i3	0.3
u69	i4	0.1
u70	i0	3.06
u70	i1	1.21
u70	i2	0.2
u70	i4	1.65
u72	i0	0.67
u72	i2	0.07
u72	i3	0.02
u72	i4	0.58
u73	i0	0.39
u73	i1	0.16
u73	i4	0.22
u75	i0	3.11
u75	i1	2.94
u75	i4	0.17
u76	i0	1.84
u76	i1	1.62
u76	i3	0.01
u76	i4	0.2
u79	i0	3.62
u79	i1	1.85
u79	i2	0.25
u79	i3	0.29
u79	i4	1.22
u81	i0	1.68
u81	i1	1.66
u81	i4	0.02
u82	i0	0.33
u82	i1	0.29
u82	i3	0.01
u82	i4	0.03
u85	i0	2.84
u85	i1	1.37
u85	i2	0.08
u85	i4	1.39
u87	i0	0.5
u87	i1	0.42
u87	i4	0.08
u88	i0	0.02
u88	i4	0.02
u89	i0	1.08
u89	i1	1.04
u89	i3	0.04
u89	i4	0.01
u90	i0	1.12
u90	i1	1.1
u90	i4	0.02
u91	i0	0.69620279343614
u91	i1	0.471222651620136
u91	i3	0.0105728530252075
u91	i4	0.214407288790796
u92	i0	2.65
u92	i1	2.26
u92	i2	0.09
u92	i3	0.03
u92	i4	0.28
u93	i0	2.89
u93	i1	1.99
u93	i4	0.89
u94	i0	2.01
u94	i1	1.94
u94	i4	0.06
u95	i0	0.67
u95	i1	0.4
u95	i4	0.27
u96	i0	0.23
u96	i1	0.23
u99	i0	2.84
u99	i1	2.38
u99	i2	0.06
u99	i3	0.07
u99	i4	0.33
u102	i0	2.51
u102	i1	2.08
u102	i2	0.24
u102	i4	0.19
u103	i0	3.2
u103	i1	2.4
u103	i2	0.28
u103	i3	0.09
u103	i4	0.44
u105	i0	1.9
u105	i1	1.45
u105	i4	0.45
u108	i0	0.34
u108	i1	0.09
u108	i4	0.25
u109	i0	2.7
u109	i1	2.25
u109	i2	0.07
u109	i3	0.01
u109	i4	0.37
u112	i0	0.99
u112	i1	0.99
u113	i0	0.22
u113	i4	0.22
u114	i0	1.45
u114	i1	0.64
u114	i2	0.03
u114	i4	0.78
u115	i0	3.93
u115	i1	2.85
u115	i4	1.08
u116	i0	2.25
u116	i1	1.93
u116	i4	0.33
u117	i1	0.65
u117	i4	0.04
u118	i0	2.25
u118	i1	1.76
u118	i2	0.05
u118	i3	0.03
u118	i4	0.41
u119	i0	0.865002208724462
u119	i1	0.552150438677219
u119	i4	0.312851770047242
u121	i0	1.55
u121	i1	1.55
u122	i0	0.43
u122	i1	0.43
