u2	i0	0.14
u2	i4	0.14
u3	i0	2.38
u3	i1	2.09
u3	i4	0.29
u5	i0	2.58
u5	i1	2.08
u5	i2	0.02
u5	i4	0.48
u6	i0	2.4
u6	i1	1.52
u6	i2	0.03
u6	i4	0.85
u7	i0	0.94
u7	i4	0.94
u9	i0	2.74
u9	i1	1.49
u9	i2	0.2
u9	i3	0.17
u9	i4	0.89
u10	i0	0.18
u10	i4	0.18
u12	i0	0.58
u12	i1	0.56
u12	i4	0.02
u15	i0	2.33
u15	i1	2.17
u15	i3	0.01
u15	i4	0.15
u19	i0	0.89
u19	i1	0.87
u19	i4	0.02
u23	i0	0.19
u23	i1	0.21
u23	i2	0.09
u23	i3	0.07
u23	i4	0.02
u28	i0	0.36
u28	i4	0.36
u29	i0	0.12
u29	i3	0.08
u29	i4	0.04
u30	i0	2.93
u30	i1	2.6
u30	i3	0.04
u30	i4	0.29
u31	i0	2.26
u31	i1	0.51
u31	i4	1.75
u32	i0	2.56
u32	i1	2.05
u32	i2	0.09
u32	i3	0.06
u32	i4	0.36
u33	i0	5.36
u33	i1	2.84
u33	i2	0.27
u33	i3	0.14
u33	i4	2.11
u35	i0	0.19
u35	i4	0.19
u39	i0	1.68
u39	i1	1.34
u39	i2	0.08
u39	i3	0.07
u39	i4	0.19
u40	i0	0.74
u40	i1	0.65
u40	i4	0.1
u42	i0	3.25
u42	i1	2.14
u42	i2	0.06
u42	i3	0.01
u42	i4	1.04
u43	i0	2.47
u43	i1	1.88
u43	i2	0.32
u43	i3	0.03
u43	i4	0.23
u45	i0	2.25
u45	i1	1.89
u45	i2	0.02
u45	i4	0.34
u47	i0	2.57
u47	i1	1.66
u47	i4	0.9
u49	i0	1.29
u49	i2	0.11
u49	i4	1.18
u51	i0	3.17
u51	i1	2.86
u51	i2	0.1
u51	i3	0.09
u51	i4	0.13
u52	i0	3.74
u52	i1	1.1
u52	i2	0.4
u52	i4	2.24
u53	i0	2.92
u53	i1	1.55
u53	i4	1.38
u55	i0	3.39
u55	i1	2.77
u55	i2	0.09
u55	i4	0.54
u56	i0	0.72
u56	i4	0.72
u57	i0	1.67
u57	i1	1.0
u57	i2	0.01
u57	i4	0.66
u60	i0	2.34
u60	i1	1.65
u60	i4	0.68
u62	i0	0.38
u62	i4	0.38
u63	i0	2.42
u63	i1	1.99
u63	i2	0.04
u63	i3	0.24
u63	i4	0.15
u64	i0	3.03
u64	i1	2.14
u64	i2	0.12
u64	i3	0.09
u64	i4	0.68
u65	i0	2.73
u65	i1	2.59
u65	i4	0.14
u67	i0	0.61
u67	i4	0.61
u69	i0	2.64
u69	i1	2.28
u69	i3	0.25
u69	i4	0.1
u70	i0	3.85
u70	i1	1.51
u70	i4	2.34
u73	i0	1.73
u73	i1	1.52
u73	i4	0.21
u79	i0	3.57
u79	i1	1.73
u79	i2	0.26
u79	i3	0.25
u79	i4	1.34
u81	i0	2.34
u81	i1	2.34
u85	i0	3.28
u85	i1	1.92
u85	i2	0.07
u85	i4	1.29
u87	i0	1.1
u87	i1	1.01
u87	i4	0.09
u89	i0	0.38
u89	i1	0.37
u89	i3	0.01
u90	i0	1.27
u90	i1	1.27
u92	i0	2.18
u92	i1	1.77
u92	i2	0.18
u92	i3	0.03
u92	i4	0.2
u93	i0	3.24
u93	i1	2.12
u93	i4	1.12
u94	i0	3.42
u94	i1	3.29
u94	i4	0.12
u95	i0	1.4
u95	i1	0.94
u95	i4	0.47
u102	i0	2.06
u102	i1	1.75
u102	i2	0.1
u102	i4	0.21
u103	i0	4.35
u103	i1	3.66
u103	i2	0.36
u103	i3	0.02
u103	i4	0.31
u105	i0	2.1
u105	i1	1.89
u105	i4	0.21
u108	i0	0.33
u108	i1	0.1
u108	i4	0.23
u109	i0	2.65
u109	i1	2.26
u109	i2	0.07
u109	i3	0.01
u109	i4	0.32
u113	i0	0.69
u113	i4	0.69
u115	i0	2.53
u115	i1	2.09
u115	i4	0.44
u116	i0	2.58
u116	i1	2.36
u116	i4	0.21
u118	i0	2.76
u118	i1	2.16
u118	i2	0.04
u118	i4	0.56
u121	i0	7.2
u121	i1	7.2
