u68 0.288443466963 0.253411566862 0.45156231706 0.165743009645 0.537865247667 0.294162572276 0.281714530856 0.235656736975 0.359220140127 0.212937757054 
u69 0.162537737761 0.32655867455 0.080029528448 0.310854368509 0.453092655322 0.466615196468 0.17700395799 0.147052192361 0.46599780184 0.334340556846 
u60 0.0716918752043 0.347431487887 0.467066099622 0.396399175409 0.0683177058048 0.423325403758 0.0653588242389 0.451599131788 0.247746084854 0.269049496801 
u61 0.0181188814161 0.190572602314 0.295466527507 0.490611360459 0.457375037879 0.414354581041 0.272264033644 0.00708057453501 0.0866436091012 0.449936408298 
u63 0.0939870579553 0.222268331449 0.283545980358 0.213164180044 0.102581095471 0.455119895305 0.429099870929 0.466078895831 0.393359972148 0.291884981769 
u64 0.147134857403 0.207380266142 0.395954912012 0.428112209146 0.0379160970062 0.190898161454 0.157463486193 0.474956119262 0.57448436419 0.0656247989243 
u65 0.355194949414 0.458603565423 0.476131349542 0.298442776078 0.283154129055 0.194034375654 0.462943575415 0.373047663612 0.0328738459139 0.215431779238 
u66 0.282229525665 0.0795077387251 0.0749867240335 0.191930030328 0.65523655829 0.510142219043 0.462229728781 0.441249070148 0.265781703583 0.134719803331 
u67 0.219983122651 0.0444032077593 0.483005394244 0.0576180819121 0.455732603665 0.0255081375316 0.475732325786 0.160864450733 0.283215349799 0.476960172428 
u73 0.418761361036 0.437332091772 0.311508264898 0.186109756259 0.279219478903 0.0491576708915 0.501026109779 0.428434639384 0.345523877997 0.456382644117 
u8 0.411643914835 0.353495703362 0.303545689763 0.324421797186 0.331221432124 0.469156628204 0.285708201978 0.288951349295 0.0602852485917 0.522471689581 
u5 0.423708372269 0.41903111909 0.11032577615 0.285271570532 0.0922541068296 0.517704931367 0.249230569496 0.302291522649 0.0252026725978 0.434187130996 
u4 0.25554985846 0.482203324732 0.609008515283 0.218936478439 0.675265685969 0.52143224462 0.343200255931 0.48685520802 0.336782433913 0.233281999621 
u7 0.416514906539 0.0925009289492 0.451536370666 0.389789945 0.25899887236 0.23995981666 0.234409387321 0.544067778917 0.345279746135 0.0849099712424 
u6 0.138820839719 0.416213016788 0.414236235598 0.140919038743 0.127025376861 0.262560149063 0.203304380684 0.0915920706932 0.483798108378 0.530427203844 
u1 0.0896196769152 0.339440465479 0.474361867546 0.30407934005 0.467664538089 0.220781292292 0.240696857948 0.554316162119 0.106921116081 0.182936415596 
u2 0.477537684922 0.491011073407 0.106775983815 0.438195702299 0.303244939771 0.0884646809261 0.0972930936308 0.460438909616 0.212828450469 0.126105048065 
u36 0.432457286129 0.332466992763 0.20095793951 0.310622185181 0.12129892139 0.1379305462 0.524805751125 0.240749031425 0.421547198435 0.459082251151 
u34 0.390993946607 0.562432844839 0.369330082573 0.582946643265 0.0736518759313 0.0976391499311 0.274932283313 0.314751709293 0.20482784175 0.248288404337 
u33 0.428589659993 0.413641242197 0.384704145316 0.152727778343 0.118453395794 0.421400974765 0.411678483909 0.197714434299 0.453434108491 0.0353690846899 
u31 0.504413705806 0.486618449695 0.277911903499 0.488069668269 0.212368148914 0.285665159808 0.537763835693 0.539109506404 0.280553336575 0.279628806133 
u30 0.418251283999 0.079237312782 0.141892169091 0.605210419494 0.264545987425 0.144731878557 0.205901432016 0.278860335108 0.16084574588 0.580887626602 
u11 0.213763957138 0.161458462795 0.250178815384 0.33808416556 0.420633189478 0.29465587828 0.465617117706 0.0791010273674 0.376495950003 0.53156913857 
u10 0.226021005363 0.05154740653 0.542365990114 0.231679461678 0.0590225855092 0.508431089321 0.251641496128 0.276127447154 0.36537968113 0.311931021247 
u13 0.325827704926 0.483343468569 0.171967598271 0.333143874966 0.734252208453 0.323164834914 0.638203920139 0.409419088303 0.540998736409 0.307553426187 
u17 0.373555853225 0.484291028929 0.458780752419 0.427731496415 0.409903589902 0.255312400435 0.069333762135 0.147368659466 0.106598603555 0.180913296395 
u14 0.14972593903 0.0857054189951 0.4756281648 0.178834225842 0.433478162532 0.368750347395 0.0192480436216 0.481984615825 0.052525175131 0.427854488 
u39 0.177338736652 0.201128423253 0.0845321948625 0.311257764761 0.156001104983 0.423599479104 0.590757879905 0.502643098858 0.127348255363 0.206523152139 
u21 0.297092533549 0.443231477031 0.50311968458 0.270075000822 0.35955936456 0.189750101108 0.308117672379 0.110439906387 0.265304047553 0.289778944905 
u22 0.351506279408 0.50023342771 0.747089391327 0.155139166582 0.234272289549 0.259646359666 0.368871167026 0.400423064146 0.481391610522 0.49780553388 
u55 0.161088027087 0.179998520893 0.474117034498 0.0619792688058 0.154231368621 0.552086215968 0.480823496843 0.360435928455 0.215854062529 0.319642564803 
u50 0.481260553794 0.415678750106 0.318511953688 0.443664596522 0.460703668962 0.440916787766 0.0355801552238 0.121215484446 0.0765760938329 0.175595012775 
u53 0.0113376738288 0.437262407625 0.307667953208 0.455920188113 0.0310993561473 0.242545021048 0.112523650518 0.364573023314 0.422873912016 0.38074318609 
u74 0.259703742907 0.537389934288 0.403157316843 0.477412316281 0.449765742985 0.37064710242 0.0495542892577 0.400309958829 0.164444704457 0.297354000745 
u9 0.158596631473 0.550411751014 0.199427005835 0.0695684413093 0.0444514488156 0.226661880205 0.446118378708 0.201849696253 0.541045059026 0.340265739876 
u24 0.140253206594 0.499749350318 0.487906530556 0.301590884639 0.11590368292 0.275310598389 0.132226581847 0.499279855519 0.384197582406 0.440172735681 
u40 0.402664005041 0.432746135347 0.44233506258 0.163058412271 0.434155001918 0.247293845009 0.365490654447 0.145733589234 0.162572009534 0.276237513482 
u41 0.345299753845 0.330436296188 0.0565395599813 0.0622348730344 0.349209773303 0.568933606051 0.206095054173 0.450975906174 0.0232914230042 0.340653666042 
u46 0.215481243386 0.0800008094955 0.408853989862 0.416812500472 0.429162346414 0.493021821113 0.0243010668769 0.41155908229 0.145624267049 0.118457077709 
u47 0.148317511189 0.706904422361 0.141101429994 0.479736339616 0.739225289216 0.270334932174 0.0933698559226 0.130211048783 0.0833697693215 0.272301328602 
u44 0.0563735388116 0.373505671708 0.391914938723 0.280711879172 0.0582596009823 0.452032728282 0.315097589566 0.213425166539 0.46537659934 0.314954631781 
u48 0.238108847371 0.273613026034 0.424449829257 0.291898476081 0.373975595661 0.365385684974 0.400442617408 0.389500396852 0.205842212316 0.0450312904689 
