u24 0.357379511698 0.555173617375 0.169887202942 0.483387890554 0.199089029245 0.154225235047 0.580484084698 0.291976817939 0.468355581226 0.497945417086 
u48 0.49865747391 0.334249730408 0.120381046387 0.418922235529 0.533015347874 0.0566726181895 0.164803696048 0.398157601596 0.0633179941498 0.163632897249 
u44 0.130982684379 0.102990472193 0.409497613891 0.202663878909 0.476254245503 0.100259133761 0.434735476845 0.47742859364 0.248513709435 0.441981232582 
u73 0.547507407233 0.070698162466 0.291292142433 0.267650853604 0.0375437973039 0.450076064704 0.444906043186 0.348962219417 0.32396554996 0.175825965106 
u6 0.466214826732 0.114522443038 0.464271741232 0.086357025489 0.0678529480522 0.343901304824 0.379304765192 0.447360775709 0.41507938775 0.218714045184 
u37 0.266078376616 0.391619234114 0.0494922765313 0.366366299626 0.357893427253 0.406076929678 0.30693863776 0.269115131331 0.470894952052 0.152558781592 
u1 0.540318417578 0.246313560461 0.11898189362 0.0508167262217 0.28498796722 0.524253572211 0.262281217899 0.472521340116 0.104932533581 0.258131552704 
u50 0.285900383476 0.177896222669 0.417046098084 0.0929201669713 0.302500935707 0.459301081829 0.272707817292 0.359058959037 0.473966068629 0.46376765075 
u66 0.467317622277 0.323648605514 0.299110000753 0.471685275868 0.464019728536 0.4614269442 0.143092415744 0.240514814399 0.18615129262 0.0734981524159 
u74 0.152582648962 0.19979945382 0.503446855995 0.238384202803 0.65706569043 0.498054452708 0.255864993325 0.21327908 0.609714303594 0.421031593125 
u19 0.561037894309 0.613145368601 0.216860481976 0.0445690929822 0.0391082543825 0.330282589176 0.228910790168 0.126226298834 0.08878443149 0.354672805048 
u34 0.0251669977954 0.249416073172 0.376291036907 0.253129787308 0.188804675371 0.492162511729 0.293528929772 0.0989270466506 0.675703089894 0.140204290846 
u47 0.459248910472 0.314825489455 0.414538765767 0.385933968628 0.504749571753 0.249959976023 0.12334248088 0.511875563023 0.191506349267 0.449876720266 
u22 0.278857203934 0.464626078451 0.641492893205 0.555272345669 0.329670616162 0.189968637869 0.255899406836 0.413340316467 0.165408665376 0.607574773316 
u72 0.390188049645 0.0274151703531 0.373028518872 0.438211563314 0.0160086536802 0.184050076463 0.341901591159 0.435557931994 0.0874830760812 0.499505639046 
u11 0.0808441581023 0.0921686945749 0.567480685278 0.166152919598 0.217179305082 0.415992419147 0.380853423696 0.365618877577 0.0216781738182 0.466702245938 
u13 0.1023808841 0.109434671432 0.441007793699 0.0760126575246 0.157068287025 0.551946535892 0.244192513669 0.383506327833 0.100010744478 0.599088238088 
u29 0.0276825350536 0.235368022338 0.401112189956 0.435299300837 0.0797607016882 0.44943163479 0.223978481882 0.490328562418 0.441152745168 0.0300929269133 
u17 0.383188241302 0.048072654316 0.374225893898 0.276748781109 0.219045439588 0.0939916548376 0.355682486971 0.375407148597 0.419564702808 0.479744461183 
u8 0.357861844678 0.263394427993 0.328735197389 0.243693912001 0.155225950068 0.264437013176 0.221586225673 0.413473301619 0.461970610947 0.457544267471 
