u1	i0	2.367815
u2	i0	0.5708495
u4	i0	12.37391
u4	i1	11.80786
u5	i0	0.9632401
u6	i0	0.1535039
u7	i0	2.51195
u8	i0	5.890658
u9	i0	1.274721
u10	i0	0.058788
u11	i0	3.191144
u13	i0	31.90151
u14	i0	0.170745
u17	i0	0.849079
u21	i0	0.1132105
u22	i0	14.91695
u22	i1	6.520734
u24	i0	6.752021
u30	i0	2.539084
u31	i0	7.753589
u31	i1	7.752759
u33	i0	2.270324
u34	i0	5.085036
u36	i0	3.847799
u39	i0	0.4166148
u39	i1	0.0769832
u40	i0	1.236416
u41	i0	0.2180546
u44	i0	0.3856004
u46	i0	0.0042609
u47	i0	11.77574
u48	i0	0.26796
u50	i0	3.318214
u53	i0	0.0268731
u55	i0	1.132105
u55	i1	1.132105
u60	i0	0.015
u60	i1	0.015
u61	i0	0.0545825
u63	i0	0.0849079
u64	i0	0.072952
u65	i0	3.611773
u66	i0	7.155104
u67	i0	0.4780996
u68	i0	0.7751504
u69	i0	0.1041667
u73	i0	8.175406
u74	i0	8.877655
