u1	i0	2.101684
u2	i0	2.274856
u5	i0	0.45
u6	i0	1.03676
u7	i0	1.461548
u8	i0	6.681293
u9	i0	3.29905
u10	i0	6.136097
u10	i1	4.531266
u11	i0	7.734785
u11	i1	2.0
u12	i0	0.9998237
u13	i0	41.36027
u17	i0	12.35764
u21	i0	3.037428
u22	i0	38.64855
u22	i1	7.520085
u24	i0	22.37684
u25	i0	0.1698158
u26	i0	0.022675
u29	i0	3.550931
u30	i0	1.601911
u31	i0	1.358526
u33	i0	6.629275
u34	i0	8.246967
u35	i0	1.132105
u36	i0	8.145329
u36	i1	1.0
u38	i0	0.108038
u40	i0	2.137438
u41	i0	0.4986162
u42	i0	0.2
u43	i0	2.770202
u44	i0	0.1232742
u47	i0	24.88572
u47	i1	12.12259
u48	i0	0.301455
u49	i0	0.0722248
u49	i1	0.0361124
u50	i0	5.877162
u52	i0	0.042
u53	i0	1.280619
u54	i0	0.6996966
u55	i0	2.489498
u55	i1	2.264211
u56	i0	1.256637
u58	i0	0.0073421
u61	i0	2.697719
u64	i0	0.1765439
u65	i0	8.430446
u66	i0	13.38228
u67	i0	2.233752
u68	i0	0.9367541
u69	i0	0.7124037
u70	i0	0.1
u72	i0	0.07
u73	i0	4.05867
u74	i0	24.22611
