u0	i0	0.1793995
u1	i0	2.438814
u2	i0	1.730675
u4	i0	1.491549
u5	i0	2.96
u6	i0	0.5754681
u7	i0	1.116056
u8	i0	10.82291
u9	i0	6.27929
u10	i0	2.936661
u10	i1	2.936661
u11	i0	4.452285
u12	i0	0.4743008
u13	i0	29.99943
u14	i0	0.0764541
u17	i0	1.749925
u18	i0	1.5
u18	i1	1.5
u21	i0	3.103589
u22	i0	37.66497
u22	i1	8.579576
u23	i0	0.5
u24	i0	41.39914
u24	i1	13.01921
u25	i0	0.5660527
u26	i0	0.5310971
u27	i0	2.194457
u27	i1	1.872071
u28	i0	0.7386547
u29	i0	0.9394191
u30	i0	1.878447
u31	i0	2.254823
u33	i0	5.054851
u34	i0	9.297937
u35	i0	0.115
u36	i0	3.856749
u38	i0	0.1085187
u40	i0	4.606205
u41	i0	0.124275
u43	i0	0.65
u44	i0	1.62251
u47	i0	26.02324
u48	i0	0.7201425
u50	i0	6.78682
u52	i0	0.535328
u53	i0	0.2
u54	i0	0.5583317
u56	i0	1.698158
u58	i0	1.295941
u61	i0	1.51754
u64	i0	0.2
u65	i0	9.779577
u66	i0	15.27092
u66	i1	4.257176
u67	i0	0.9582203
u68	i0	1.494112
u69	i0	0.7321811
u70	i0	0.1
u72	i0	0.0961551
u73	i0	4.891677
u74	i0	34.42886
